0 , 149, 1.0, 150
100 , 41, 0.9950123548119847, 42
200 , 45, 0.9900495862284902, 46
300 , 84, 0.9851115701738412, 85
400 , 68, 0.9801981831912049, 69
500 , 55, 0.9753093024395098, 56
600 , 77, 0.9704448056903707, 78
700 , 81, 0.9656045713250346, 82
800 , 150, 0.9607884783313398, 151
900 , 54, 0.9559964063006904, 55
1000 , 52, 0.9512282354250445, 53
1100 , 84, 0.9464838464939228, 85
1200 , 48, 0.9417631208914232, 49
1300 , 48, 0.9370659405932589, 49
1400 , 46, 0.9323921881638054, 47
1500 , 44, 0.9277417467531668, 45
1600 , 91, 0.9231145000942527, 92
1700 , 127, 0.9185103324998704, 128
1800 , 45, 0.9139291288598353, 46
1900 , 347, 0.9093707746380905, 348
2000 , 53, 0.9048351558698455, 54
2100 , 55, 0.9003221591587243, 56
2200 , 43, 0.8958316716739327, 44
2300 , 49, 0.8913635811474366, 50
2400 , 44, 0.8869177758711543, 45
2500 , 72, 0.8824941446941652, 73
2600 , 87, 0.8780925770199298, 88
2700 , 41, 0.8737129628035243, 42
2800 , 60, 0.8693551925488907, 61
2900 , 82, 0.8650191573060978, 83
3000 , 46, 0.8607047486686187, 47
3100 , 52, 0.8564118587706196, 53
3200 , 117, 0.8521403802842631, 118
3300 , 83, 0.8478902064170248, 84
3400 , 53, 0.843661230909024, 54
3500 , 50, 0.8394533480303654, 51
3600 , 87, 0.8352664525784984, 88
3700 , 89, 0.8311004398755846, 90
3800 , 43, 0.826955205765881, 44
3900 , 45, 0.822830646613139, 46
4000 , 85, 0.8187266592980071, 86
4100 , 111, 0.8146431412154591, 112
4200 , 89, 0.810579990272226, 90
4300 , 130, 0.8065371048842433, 131
4400 , 51, 0.8025143839741113, 52
4500 , 78, 0.7985117269685691, 79
4600 , 116, 0.7945290337959804, 117
4700 , 43, 0.7905662048838291, 44
4800 , 113, 0.786623141156233, 114
4900 , 82, 0.7826997440314639, 83
5000 , 41, 0.7787959154194843, 42
5100 , 81, 0.7749115577194965, 82
5200 , 52, 0.7710465738174995, 53
5300 , 44, 0.767200867083863, 45
5400 , 195, 0.763374341370911, 196
5500 , 55, 0.7595669010105176, 56
5600 , 49, 0.7557784508117166, 50
5700 , 94, 0.7520088960583194, 95
5800 , 88, 0.7482581425065495, 89
5900 , 44, 0.7445260963826833, 45
6000 , 46, 0.7408126643807084, 47
6100 , 52, 0.7371177536599894, 53
6200 , 77, 0.7334412718429463, 78
6300 , 43, 0.7297831270127476, 44
6400 , 40, 0.726143227711008, 41
6500 , 93, 0.7225214829355054, 94
6600 , 53, 0.7189178021379041, 54
6700 , 84, 0.7153320952214923, 85
6800 , 89, 0.7117642725389279, 90
6900 , 121, 0.7082142448899977, 122
7000 , 44, 0.7046819235193887, 45
7100 , 160, 0.7011672201144661, 161
7200 , 41, 0.6976700468030675, 42
7300 , 207, 0.6941903161513077, 208
7400 , 132, 0.6907279411613888, 133
7500 , 48, 0.6872828352694271, 49
7600 , 43, 0.6838549123432907, 44
7700 , 116, 0.6804440866804413, 117
7800 , 51, 0.677050273005796, 52
7900 , 94, 0.6736733864695941, 95
8000 , 95, 0.6703133426452752, 96
8100 , 40, 0.6669700575273669, 41
8200 , 322, 0.6636434475293898, 323
8300 , 158, 0.6603334294817619, 159
8400 , 194, 0.6570399206297214, 195
