0 , 39, 1.0, 40
100 , 43, 0.9950123548119847, 44
200 , 40, 0.9900495862284902, 41
300 , 87, 0.9851115701738412, 88
400 , 91, 0.9801981831912049, 92
500 , 45, 0.9753093024395098, 46
600 , 91, 0.9704448056903707, 92
700 , 152, 0.9656045713250346, 153
800 , 53, 0.9607884783313398, 54
900 , 42, 0.9559964063006904, 43
1000 , 112, 0.9512282354250445, 113
1100 , 50, 0.9464838464939228, 51
1200 , 214, 0.9417631208914232, 215
1300 , 92, 0.9370659405932589, 93
1400 , 46, 0.9323921881638054, 47
1500 , 51, 0.9277417467531668, 52
1600 , 85, 0.9231145000942527, 86
1700 , 75, 0.9185103324998704, 76
1800 , 87, 0.9139291288598353, 88
1900 , 50, 0.9093707746380905, 51
2000 , 43, 0.9048351558698455, 44
2100 , 85, 0.9003221591587243, 86
2200 , 52, 0.8958316716739327, 53
2300 , 90, 0.8913635811474366, 91
2400 , 179, 0.8869177758711543, 180
2500 , 79, 0.8824941446941652, 80
2600 , 49, 0.8780925770199298, 50
2700 , 47, 0.8737129628035243, 48
2800 , 88, 0.8693551925488907, 89
2900 , 110, 0.8650191573060978, 111
3000 , 83, 0.8607047486686187, 84
3100 , 86, 0.8564118587706196, 87
3200 , 124, 0.8521403802842631, 125
3300 , 52, 0.8478902064170248, 53
3400 , 52, 0.843661230909024, 53
3500 , 54, 0.8394533480303654, 55
3600 , 78, 0.8352664525784984, 79
3700 , 125, 0.8311004398755846, 126
3800 , 45, 0.826955205765881, 46
3900 , 40, 0.822830646613139, 41
4000 , 46, 0.8187266592980071, 47
4100 , 52, 0.8146431412154591, 53
4200 , 97, 0.810579990272226, 98
4300 , 48, 0.8065371048842433, 49
4400 , 112, 0.8025143839741113, 113
4500 , 92, 0.7985117269685691, 93
4600 , 185, 0.7945290337959804, 186
4700 , 50, 0.7905662048838291, 51
4800 , 51, 0.786623141156233, 52
4900 , 81, 0.7826997440314639, 82
5000 , 47, 0.7787959154194843, 48
5100 , 52, 0.7749115577194965, 53
5200 , 46, 0.7710465738174995, 47
5300 , 225, 0.767200867083863, 226
5400 , 51, 0.763374341370911, 52
5500 , 83, 0.7595669010105176, 84
5600 , 54, 0.7557784508117166, 55
5700 , 79, 0.7520088960583194, 80
5800 , 55, 0.7482581425065495, 56
5900 , 107, 0.7445260963826833, 108
6000 , 157, 0.7408126643807084, 158
6100 , 56, 0.7371177536599894, 57
6200 , 42, 0.7334412718429463, 43
6300 , 48, 0.7297831270127476, 49
6400 , 41, 0.726143227711008, 42
6500 , 78, 0.7225214829355054, 79
6600 , 57, 0.7189178021379041, 58
6700 , 136, 0.7153320952214923, 137
6800 , 88, 0.7117642725389279, 89
6900 , 46, 0.7082142448899977, 47
7000 , 94, 0.7046819235193887, 95
7100 , 131, 0.7011672201144661, 132
7200 , 149, 0.6976700468030675, 150
7300 , 41, 0.6941903161513077, 42
7400 , 51, 0.6907279411613888, 52
7500 , 51, 0.6872828352694271, 52
7600 , 89, 0.6838549123432907, 90
7700 , 170, 0.6804440866804413, 171
7800 , 42, 0.677050273005796, 43
7900 , 50, 0.6736733864695941, 51
8000 , 93, 0.6703133426452752, 94
8100 , 94, 0.6669700575273669, 95
8200 , 92, 0.6636434475293898, 93
8300 , 115, 0.6603334294817619, 116
8400 , 139, 0.6570399206297214, 140
8500 , 46, 0.6537628386312585, 47
8600 , 117, 0.6505021015550557, 118
8700 , 46, 0.6472576278784408, 47
8800 , 99, 0.6440293364853462, 100
8900 , 86, 0.6408171466642842, 87
9000 , 48, 0.6376209781063263, 49
9100 , 46, 0.6344407509030966, 47
9200 , 41, 0.6312763855447736, 42
9300 , 196, 0.6281278029181032, 197
9400 , 119, 0.62499492430442, 120
9500 , 249, 0.621877671377679, 250
9600 , 46, 0.618775966202498, 47
9700 , 102, 0.6156897312322083, 103
9800 , 51, 0.6126188893069178, 52
9900 , 44, 0.6095633636515787, 45
10000 , 52, 0.6065230778740716, 53
10100 , 86, 0.6034979559632925, 87
10200 , 95, 0.6004879222872556, 96
10300 , 94, 0.5974929015911985, 95
10400 , 120, 0.594512818995704, 121
10500 , 44, 0.5915475999948258, 45
10600 , 94, 0.58859717045423, 95
10700 , 148, 0.5856614566093343, 149
10800 , 130, 0.5827403850634706, 131
10900 , 63, 0.5798338827860471, 64
11000 , 43, 0.5769418771107209, 44
11100 , 127, 0.5740642957335859, 128
11200 , 59, 0.5712010667113592, 60
11300 , 48, 0.5683521184595874, 49
11400 , 49, 0.5655173797508543, 50
11500 , 66, 0.5626967797130004, 67
