0 , 45, 1.0, 46
100 , 144, 0.9950123548119847, 145
200 , 375, 0.9900495862284902, 376
300 , 143, 0.9851115701738412, 144
400 , 78, 0.9801981831912049, 79
500 , 218, 0.9753093024395098, 219
600 , 89, 0.9704448056903707, 90
700 , 50, 0.9656045713250346, 51
800 , 89, 0.9607884783313398, 90
900 , 42, 0.9559964063006904, 43
1000 , 91, 0.9512282354250445, 92
1100 , 110, 0.9464838464939228, 111
1200 , 114, 0.9417631208914232, 115
1300 , 44, 0.9370659405932589, 45
1400 , 51, 0.9323921881638054, 52
1500 , 86, 0.9277417467531668, 87
1600 , 39, 0.9231145000942527, 40
1700 , 86, 0.9185103324998704, 87
1800 , 156, 0.9139291288598353, 157
1900 , 84, 0.9093707746380905, 85
2000 , 122, 0.9048351558698455, 123
2100 , 49, 0.9003221591587243, 50
2200 , 43, 0.8958316716739327, 44
2300 , 85, 0.8913635811474366, 86
2400 , 48, 0.8869177758711543, 49
2500 , 183, 0.8824941446941652, 184
2600 , 251, 0.8780925770199298, 252
2700 , 51, 0.8737129628035243, 52
2800 , 84, 0.8693551925488907, 85
2900 , 46, 0.8650191573060978, 47
3000 , 42, 0.8607047486686187, 43
3100 , 82, 0.8564118587706196, 83
3200 , 53, 0.8521403802842631, 54
3300 , 78, 0.8478902064170248, 79
3400 , 89, 0.843661230909024, 90
3500 , 84, 0.8394533480303654, 85
3600 , 76, 0.8352664525784984, 77
3700 , 113, 0.8311004398755846, 114
3800 , 74, 0.826955205765881, 75
3900 , 82, 0.822830646613139, 83
4000 , 48, 0.8187266592980071, 49
4100 , 41, 0.8146431412154591, 42
4200 , 193, 0.810579990272226, 194
4300 , 52, 0.8065371048842433, 53
4400 , 43, 0.8025143839741113, 44
4500 , 191, 0.7985117269685691, 192
4600 , 70, 0.7945290337959804, 71
4700 , 80, 0.7905662048838291, 81
4800 , 46, 0.786623141156233, 47
4900 , 43, 0.7826997440314639, 44
5000 , 41, 0.7787959154194843, 42
5100 , 92, 0.7749115577194965, 93
5200 , 41, 0.7710465738174995, 42
5300 , 40, 0.767200867083863, 41
5400 , 135, 0.763374341370911, 136
5500 , 49, 0.7595669010105176, 50
5600 , 90, 0.7557784508117166, 91
5700 , 47, 0.7520088960583194, 48
5800 , 41, 0.7482581425065495, 42
5900 , 42, 0.7445260963826833, 43
6000 , 90, 0.7408126643807084, 91
6100 , 50, 0.7371177536599894, 51
6200 , 45, 0.7334412718429463, 46
6300 , 58, 0.7297831270127476, 59
6400 , 49, 0.726143227711008, 50
6500 , 50, 0.7225214829355054, 51
6600 , 54, 0.7189178021379041, 55
6700 , 94, 0.7153320952214923, 95
6800 , 123, 0.7117642725389279, 124
6900 , 128, 0.7082142448899977, 129
7000 , 46, 0.7046819235193887, 47
7100 , 52, 0.7011672201144661, 53
7200 , 41, 0.6976700468030675, 42
7300 , 78, 0.6941903161513077, 79
7400 , 98, 0.6907279411613888, 99
7500 , 302, 0.6872828352694271, 303
7600 , 242, 0.6838549123432907, 243
7700 , 45, 0.6804440866804413, 46
7800 , 105, 0.677050273005796, 106
7900 , 126, 0.6736733864695941, 127
8000 , 45, 0.6703133426452752, 46
8100 , 47, 0.6669700575273669, 48
8200 , 48, 0.6636434475293898, 49
8300 , 93, 0.6603334294817619, 94
8400 , 91, 0.6570399206297214, 92
8500 , 148, 0.6537628386312585, 149
8600 , 62, 0.6505021015550557, 63
8700 , 51, 0.6472576278784408, 52
8800 , 41, 0.6440293364853462, 42
8900 , 41, 0.6408171466642842, 42
9000 , 43, 0.6376209781063263, 44
9100 , 77, 0.6344407509030966, 78
9200 , 123, 0.6312763855447736, 124
9300 , 46, 0.6281278029181032, 47
9400 , 41, 0.62499492430442, 42
9500 , 49, 0.621877671377679, 50
9600 , 91, 0.618775966202498, 92
9700 , 51, 0.6156897312322083, 52
9800 , 50, 0.6126188893069178, 51
9900 , 49, 0.6095633636515787, 50
10000 , 129, 0.6065230778740716, 130
10100 , 51, 0.6034979559632925, 52
10200 , 52, 0.6004879222872556, 53
10300 , 52, 0.5974929015911985, 53
10400 , 72, 0.594512818995704, 73
10500 , 46, 0.5915475999948258, 47
10600 , 342, 0.58859717045423, 343
10700 , 153, 0.5856614566093343, 154
10800 , 133, 0.5827403850634706, 134
10900 , 169, 0.5798338827860471, 170
11000 , 106, 0.5769418771107209, 107
11100 , 86, 0.5740642957335859, 87
11200 , 81, 0.5712010667113592, 82
11300 , 159, 0.5683521184595874, 160
11400 , 112, 0.5655173797508543, 113
11500 , 95, 0.5626967797130004, 96
11600 , 134, 0.5598902478273522, 135
11700 , 45, 0.5570977139269595, 46
11800 , 295, 0.5543191081948373, 296
11900 , 44, 0.551554361162224, 45
12000 , 47, 0.5488034037068446, 48
12100 , 130, 0.5460661670511799, 131
12200 , 224, 0.5433425827607494, 225
12300 , 125, 0.5406325827423988, 126
12400 , 42, 0.5379360992426001, 43
12500 , 87, 0.5352530648457532, 88
12600 , 55, 0.532583412472505, 56
12700 , 69, 0.5299270753780697, 70
12800 , 48, 0.5272839871505609, 49
12900 , 51, 0.5246540817093323, 52
13000 , 56, 0.5220372933033217, 57
13100 , 127, 0.5194335565094124, 128
13200 , 46, 0.5168428062307945, 47
13300 , 50, 0.5142649776953369, 51
13400 , 46, 0.5117000064539697, 47
13500 , 56, 0.509147828379072, 57
13600 , 81, 0.5066083796628685, 82
13700 , 61, 0.5040815968158346, 62
13800 , 125, 0.5015674166651087, 126
13900 , 174, 0.49906577635291366, 175
14000 , 44, 0.4965766133349839, 45
14100 , 43, 0.49409986537900286, 44
14200 , 49, 0.4916354705630462, 50
14300 , 57, 0.4891833672740348, 58
14400 , 50, 0.4867434942061931, 51
14500 , 202, 0.484315790359518, 203
14600 , 102, 0.48190019503825127, 103
14700 , 84, 0.4794966478493652, 85
14800 , 73, 0.47710508870105023, 74
14900 , 102, 0.47472545780121317, 103
15000 , 98, 0.47235769565598273, 99
15100 , 85, 0.47000174306822196, 86
15200 , 45, 0.46765754113604924, 46
15300 , 80, 0.465325031251363, 81
15400 , 269, 0.4630041550983792, 270
15500 , 95, 0.4606948546521717, 96
15600 , 48, 0.45839707217722225, 49
15700 , 97, 0.45611075022597725, 98
15800 , 90, 0.4538358316374106, 91
15900 , 48, 0.4515722595355953, 49
16000 , 132, 0.44931997732828144, 133
16100 , 57, 0.44707892870548066, 58
16200 , 162, 0.4448490576380597, 163
16300 , 140, 0.442630308376338, 141
16400 , 47, 0.44042262544869504, 48
16500 , 48, 0.43822595366018263, 49
16600 , 164, 0.43604023809114606, 165
16700 , 55, 0.4338654240958497, 56
16800 , 132, 0.43170145730111165, 133
16900 , 156, 0.42954828360494435, 157
17000 , 53, 0.42740584917520186, 54
17100 , 110, 0.42527410044823377, 111
17200 , 57, 0.4231529841275457, 58
17300 , 168, 0.42104244718246764, 169
17400 , 121, 0.4189424368468277, 122
17500 , 87, 0.4168529006176333, 88
17600 , 53, 0.41477378625375727, 54
17700 , 163, 0.41270504177463385, 164
17800 , 477, 0.41064661545895703, 478
17900 , 57, 0.4085984558433882, 58
18000 , 211, 0.4065605117212704, 212
18100 , 129, 0.40453273214134666, 130
18200 , 44, 0.4025150664064869, 45
18300 , 91, 0.4005074640724207, 92
18400 , 52, 0.39850987494647594, 53
18500 , 320, 0.3965222490863226, 321
18600 , 46, 0.3945445367987263, 47
18700 , 190, 0.39257668863830464, 191
18800 , 88, 0.3906186554062909, 89
18900 , 106, 0.3886703881493051, 107
19000 , 63, 0.3867318381581281, 64
19100 , 95, 0.3848029569664867, 96
19200 , 89, 0.3828836963498389, 90
19300 , 154, 0.3809740083241701, 155
19400 , 144, 0.37907384514479325, 145
19500 , 92, 0.3771831593051544, 93
19600 , 130, 0.3753019035356457, 131
19700 , 105, 0.3734300308024232, 106
19800 , 87, 0.3715674943062313, 88
19900 , 64, 0.3697142474812321, 65
20000 , 55, 0.36787024399384166, 56
20100 , 99, 0.3660354377415719, 100
20200 , 55, 0.36420978285187683, 56
20300 , 82, 0.36239323368100745, 83
20400 , 98, 0.3605857448128691, 99
20500 , 43, 0.35878727105788627, 44
20600 , 69, 0.35699776745187345, 70
20700 , 172, 0.3552171892549099, 173
20800 , 90, 0.3534454919502221, 91
20900 , 59, 0.35168263124307086, 60
21000 , 49, 0.3499285630596428, 50
21100 , 97, 0.3481832435459493, 98
21200 , 100, 0.34644662906672974, 101
21300 , 54, 0.3447186762043608, 55
21400 , 156, 0.34299934175777136, 157
21500 , 178, 0.3412885827413604, 179
21600 , 93, 0.3395863563839257, 94
21700 , 87, 0.3378926201275918, 88
21800 , 196, 0.3362073316267463, 197
21900 , 204, 0.3345304487469827, 205
22000 , 205, 0.3328619295640452, 206
22100 , 64, 0.33120173236278144, 65
22200 , 77, 0.32954981563610003, 78
22300 , 69, 0.3279061380839315, 70
22400 , 100, 0.32627065861219656, 101
22500 , 127, 0.3246433363317789, 128
22600 , 54, 0.3230241305575024, 55
22700 , 160, 0.3214130008071144, 161
22800 , 125, 0.31980990680027316, 126
22900 , 150, 0.31821480845754124, 151
23000 , 147, 0.3166276658993829, 148
23100 , 204, 0.31504843944516747, 205
23200 , 63, 0.31347708961217724, 64
23300 , 197, 0.31191357711462, 198
23400 , 42, 0.3103578628626476, 43
23500 , 50, 0.30880990796137797, 51
23600 , 51, 0.3072696737099231, 52
23700 , 51, 0.305737121600421, 52
